api_health	1	1395.0300000142306	200	True
api_health	2	1588.8189999968745	200	True
api_health	3	1538.7541000091005	200	True
api_health	4	1495.7856999826618	200	True
api_health	5	6873.842700006207	200	True
api_health	6	1459.2378000088502	200	True
api_health	7	2474.6187000127975	200	True
api_health	8	1608.5383000026923	200	True
api_health	9	2476.175999996485	200	True
api_health	10	1601.0205000056885	200	True
api_health	11	1335.4078000120353	200	True
api_health	12	1383.0421000020579	None	False
api_health	13	1570.7802999822889	200	True
api_health	14	1517.9790999973193	200	True
api_health	15	6772.9143999749795	200	True
api_health	16	1379.7564999840688	200	True
api_health	17	1260.6612000090536	200	True
api_health	18	1611.756800004514	200	True
api_health	19	6442.085799993947	200	True
api_health	20	1331.2434000254143	200	True
api_health	21	1467.4033999908715	200	True
api_meta	1	6902.602199988905	200	True
api_meta	2	7347.8926999960095	200	True
api_meta	3	7544.430200010538	200	True
api_meta	4	6809.319499996491	200	True
api_meta	5	8969.163000001572	200	True
api_meta	6	6812.724399991566	200	True
api_meta	7	7417.9671999881975	200	True
api_meta	8	7154.563499992946	200	True
api_meta	9	6819.0003000199795	None	False
api_meta	10	8031.183299986878	200	True
api_meta	11	6365.319600008661	200	True
api_meta	12	6810.284799983492	200	True
api_meta	13	7092.812099988805	200	True
api_meta	14	9641.81600001757	200	True
api_meta	15	7047.497100022156	200	True
api_meta	16	1535.658600012539	None	False
api_meta	17	8189.520099986112	200	True
api_meta	18	6660.1188000058755	200	True
api_meta	19	7191.759200009983	200	True
api_meta	20	7304.958199994871	200	True
api_meta	21	9065.678300015861	200	True
api_discover	1	1548.804799997015	200	True
api_discover	2	2388.59180000145	200	True
api_discover	3	1774.0145999996457	200	True
api_discover	4	3176.026600005571	200	True
api_discover	5	2620.4913999827113	200	True
api_discover	6	1458.463099988876	200	True
api_discover	7	1942.6003999833483	200	True
api_discover	8	1679.4027999858372	200	True
api_discover	9	1517.877199978102	200	True
api_discover	10	1323.06629998493	200	True
api_discover	11	6661.998299998231	200	True
api_discover	12	2437.6649000041652	200	True
api_discover	13	3043.2211000006646	200	True
api_discover	14	1796.2743999960367	200	True
api_discover	15	2196.750200004317	200	True
api_discover	16	31755.042700009653	None	False
api_discover	17	13100.905899977079	200	True
api_discover	18	1836.1834999814164	200	True
api_discover	19	3103.49499998847	None	False
api_discover	20	4440.0374999968335	200	True
api_discover	21	11613.71739997412	None	False
api_guides	1	1975.5111999984365	200	True
api_guides	2	2665.715100010857	200	True
api_guides	3	1505.5967999796849	200	True
api_guides	4	6753.472199983662	200	True
api_guides	5	1487.7023000153713	200	True
api_guides	6	1436.5355999907479	200	True
api_guides	7	1753.9722999790683	200	True
api_guides	8	1533.0463999998756	200	True
api_guides	9	1488.258199999109	200	True
api_guides	10	1893.0203999916557	200	True
api_guides	11	1463.870700012194	200	True
api_guides	12	2541.0257000185084	200	True
api_guides	13	2472.6581999857444	200	True
api_guides	14	2962.686399987433	200	True
api_guides	15	4244.171400001505	200	True
api_guides	16	3257.7508999966085	200	True
api_guides	17	4750.741700001527	200	True
api_guides	18	4543.431800004328	200	True
api_guides	19	1551.8192000163253	200	True
api_guides	20	1353.169500012882	200	True
api_guides	21	3335.2133000153117	200	True
api_announcements	1	2542.724900005851	200	True
api_announcements	2	4553.720800002338	200	True
api_announcements	3	2620.1663999818265	200	True
api_announcements	4	2977.089599997271	200	True
api_announcements	5	865.4956999816932	None	False
api_announcements	6	2882.9125000047497	200	True
api_announcements	7	1913.5161000012886	200	True
api_announcements	8	6599.983200023416	200	True
api_announcements	9	1679.5676999900024	200	True
api_announcements	10	2793.1476999947336	200	True
api_announcements	11	1804.079499997897	200	True
api_announcements	12	2673.215999995591	200	True
api_announcements	13	1555.7825000141747	200	True
api_announcements	14	12486.310399981448	200	True
api_announcements	15	2123.7964000029024	200	True
api_announcements	16	1508.153000002494	200	True
api_announcements	17	2949.541499983752	200	True
api_announcements	18	1819.0215000067838	200	True
api_announcements	19	1936.0521000053268	200	True
api_announcements	20	2274.417700013146	200	True
api_announcements	21	3315.112600015709	200	True
web_home	1	4240.053799992893	200	True
web_home	2	5704.392000014195	200	True
web_home	3	4694.201099977363	200	True
web_home	4	8686.727599997539	200	True
web_home	5	3479.373599984683	200	True
web_home	6	4207.464200007962	200	True
web_home	7	3674.829099996714	200	True
web_home	8	6548.624999995809	None	False
web_home	9	5469.054300017888	200	True
web_home	10	4555.323000007775	200	True
web_home	11	4887.739700003294	200	True
web_home	12	4933.378000016091	200	True
web_home	13	3699.0443999820855	200	True
web_home	14	13586.350900004618	200	True
web_home	15	9632.480100000976	200	True
web_home	16	4116.425199987134	200	True
web_home	17	5871.955800015712	200	True
web_home	18	4784.619299985934	200	True
web_home	19	6520.8608000248205	200	True
web_home	20	5011.337300005835	200	True
web_home	21	9028.835800010711	200	True
web_market	1	5160.948000004282	200	True
web_market	2	10458.945200021844	200	True
web_market	3	8465.005500009283	200	True
web_market	4	11459.92190000834	None	False
web_market	5	7845.109899993986	200	True
web_market	6	4185.635400004685	200	True
web_market	7	7271.8521999777295	200	True
web_market	8	12531.940999993822	200	True
web_market	9	4594.5667999912985	200	True
web_market	10	3870.9359999920707	200	True
web_market	11	7469.559599994682	None	False
web_market	12	4073.8543999905232	200	True
web_market	13	8687.857400014764	200	True
web_market	14	9679.859100026079	200	True
web_market	15	8427.629900019383	200	True
web_market	16	12756.251799990423	200	True
web_market	17	5395.531799993478	200	True
web_market	18	4455.19699997385	200	True
web_market	19	16148.801200004527	200	True
web_market	20	9820.559300016612	200	True
web_market	21	8571.035500004655	200	True
web_login	1	3515.026699984446	200	True
web_login	2	5026.708299992606	200	True
web_login	3	2764.3876999791246	200	True
web_login	4	3167.047199996887	200	True
web_login	5	2874.1257000074256	200	True
web_login	6	3099.910799995996	None	False
web_login	7	4780.558900005417	200	True
web_login	8	3483.999899995979	200	True
web_login	9	13897.812200011685	200	True
web_login	10	9678.430100000696	200	True
web_login	11	4761.141099996166	200	True
web_login	12	3096.5374000079464	None	False
web_login	13	6417.777700000443	200	True
web_login	14	9292.666200024541	200	True
web_login	15	4281.199699995341	200	True
web_login	16	4544.947599992156	200	True
web_login	17	14630.95940000494	200	True
web_login	18	3087.0297999936156	200	True
web_login	19	10854.03519999818	200	True
web_login	20	4701.171499997145	200	True
web_login	21	4177.796499978285	200	True
